DATE,DYAD_CODE,LOCATION,CCODE1,CCODE2,BCCODE1,BCCODE2,COUNTRY_LIST,NUMBER_OF_Countries,BAR_Scale,EVENT_SUMMARY,,"Product of the Transboundary Freshwater Dispute Database, College of Earth, Ocean, and Atmospheric Sciences, Oregon State University.  Additional information about the TFDD can be found at: http://transboundarywaters.science.oregonstate.edu. "
8/1/1951,IBK_PAK,Indus,IBK,PAK,INDU_IBK,INDU_PAK,Pakistan--World Bank--India,2,1,"After reading recommendations by David Lilienthal, former chairman of the US TVA, for an Indus Engineering Corporation, David Black, president of the World Bank, contacted the prime ministers of Pakistan and India and offered the Bank as a facilitator for the resolution of their conflict.  Black suggested that both sides appoint a senior engineer to work on a plan for development of the Indus Basin.",,
8/1/1951,IBK_IND,Indus,IBK,IND,INDU_IBK,INDU_IND,Pakistan--World Bank--India,2,1,"After reading recommendations by David Lilienthal, former chairman of the US TVA, for an Indus Engineering Corporation, David Black, president of the World Bank, contacted the prime ministers of Pakistan and India and offered the Bank as a facilitator for the resolution of their conflict.  Black suggested that both sides appoint a senior engineer to work on a plan for development of the Indus Basin.",,
8/1/1951,ESP_USA,Us/Spain,ESP,USA,UNKN_ESP,UNKN_USA,Spain--United States,2,4,"United States loans $5,600,000 to Spain for development of hydro-electric",,
8/5/1951,ISR_USA,JORDAN,ISR,USA,JORD_ISR,JORD_USA,Israel--United States--Great Britain--Jordan,4,1,"Israel informs Great Britain, Jordan, and United States Israel ready to negotiate Jordan River",,
8/5/1951,GBR_ISR,JORDAN,GBR,ISR,JORD_GBR,JORD_ISR,Israel--United States--Great Britain--Jordan,4,1,"Israel informs Great Britain, Jordan, and United States Israel ready to negotiate Jordan River",,
8/5/1951,ISR_JOR,JORDAN,ISR,JOR,JORD_ISR,JORD_JOR,Israel--United States--Great Britain--Jordan,4,1,"Israel informs Great Britain, Jordan, and United States Israel ready to negotiate Jordan River",,
8/19/1951,IND_PAK,KASHMIR River,IND,PAK,INDU_IND,INDU_PAK,India--Pakistan,2,-2,Pakistan charges Indian plans to divert vital water from Kashmir River,,
9/5/1951,AUT_USR,DANUBE,AUT,USR,DANU_AUT,DANU_USR,Austria--USSR,2,2,Soviet Union returns site of Danube hydroelectric development to Austria,,
9/17/1951,KOR_USA,Us/South Korea,KOR,USA,NTAP_KOR,NTAP_USA,Republic of Korea--United States,2,4,United States ships Army-in water purification equipment to Republic of Korea,,
10/6/1951,JOR_SYR,JORDAN,JOR,SYR,JORD_JOR,JORD_SYR,Jordan--Syria,2,1,Jordan confers with Syria on governing use of Yarmuk River,,
10/29/1951,IND_PAK,Ganges,IND,PAK,GANG_IND,GANG_PAK,India--Pakistan,2,-1,Pakistan first calls Indian attention to reports of Indian plans to build a barrage at Farakka to divert Ganges water to Calcutta Bay.  India responds that the project was only under preliminary investigation.,,
11/6/1951,MMR_INT,n/a,MMR,INT,UNKN_MMR,UNKN_INT,Myanmar (Burma) (internal),1,-4,Myanmar (Burma) cuts  Rangoon water supply-rebels,,
11/7/1951,LBN_INT,n/a,LBN,INT,NITL_LBN,NITL_INT,Lebanon (internal),1,-1,Lebanon rejects bill for Litani River Dam expense,,
1/1/1952,KHM_LAO,Mekong,KHM,LAO,MEKO_KHM,MEKO_LAO,Cambodia--Laos--Thailand--United Nations Economic Commission for Asia and the Far East (ECAFE)--Vietnam,1,3,"In 1952, United Nations Economic Commission for Asia and the Far East (ECAFE) study notes Mekong's potential for hydroelectric and irrigation development.  Study undertake with cooperation of four lower riparians.",,
1/1/1952,KHM_THA,Mekong,KHM,THA,MEKO_KHM,MEKO_THA,Cambodia--Laos--Thailand--United Nations Economic Commission for Asia and the Far East (ECAFE)--Vietnam,1,3,"In 1952, United Nations Economic Commission for Asia and the Far East (ECAFE) study notes Mekong's potential for hydroelectric and irrigation development.  Study undertake with cooperation of four lower riparians.",,
1/1/1952,KHM_VNM,Mekong,KHM,VNM,MEKO_KHM,MEKO_VNM,Cambodia--Laos--Thailand--United Nations Economic Commission for Asia and the Far East (ECAFE)--Vietnam,1,3,"In 1952, United Nations Economic Commission for Asia and the Far East (ECAFE) study notes Mekong's potential for hydroelectric and irrigation development.  Study undertake with cooperation of four lower riparians.",,
1/1/1952,LAO_THA,Mekong,LAO,THA,MEKO_LAO,MEKO_THA,Cambodia--Laos--Thailand--United Nations Economic Commission for Asia and the Far East (ECAFE)--Vietnam,1,3,"In 1952, United Nations Economic Commission for Asia and the Far East (ECAFE) study notes Mekong's potential for hydroelectric and irrigation development.  Study undertake with cooperation of four lower riparians.",,
1/1/1952,LAO_VNM,Mekong,LAO,VNM,MEKO_LAO,MEKO_VNM,Cambodia--Laos--Thailand--United Nations Economic Commission for Asia and the Far East (ECAFE)--Vietnam,1,3,"In 1952, United Nations Economic Commission for Asia and the Far East (ECAFE) study notes Mekong's potential for hydroelectric and irrigation development.  Study undertake with cooperation of four lower riparians.",,
1/1/1952,THA_VNM,Mekong,THA,VNM,MEKO_THA,MEKO_VNM,Cambodia--Laos--Thailand--United Nations Economic Commission for Asia and the Far East (ECAFE)--Vietnam,1,3,"In 1952, United Nations Economic Commission for Asia and the Far East (ECAFE) study notes Mekong's potential for hydroelectric and irrigation development.  Study undertake with cooperation of four lower riparians.",,
1/1/1952,KHM_UNO,Mekong,KHM,UNO,MEKO_KHM,MEKO_UNO,Cambodia--Laos--Thailand--United Nations Economic Commission for Asia and the Far East (ECAFE)--Vietnam,1,3,"In 1952, United Nations Economic Commission for Asia and the Far East (ECAFE) study notes Mekong's potential for hydroelectric and irrigation development.  Study undertake with cooperation of four lower riparians.",,
1/1/1952,LAO_UNO,Mekong,LAO,UNO,MEKO_LAO,MEKO_UNO,Cambodia--Laos--Thailand--United Nations Economic Commission for Asia and the Far East (ECAFE)--Vietnam,1,3,"In 1952, United Nations Economic Commission for Asia and the Far East (ECAFE) study notes Mekong's potential for hydroelectric and irrigation development.  Study undertake with cooperation of four lower riparians.",,
1/1/1952,THA_UNO,Mekong,THA,UNO,MEKO_THA,MEKO_UNO,Cambodia--Laos--Thailand--United Nations Economic Commission for Asia and the Far East (ECAFE)--Vietnam,1,3,"In 1952, United Nations Economic Commission for Asia and the Far East (ECAFE) study notes Mekong's potential for hydroelectric and irrigation development.  Study undertake with cooperation of four lower riparians.",,
1/1/1952,VNM_UNO,Mekong,VNM,UNO,MEKO_VNM,MEKO_UNO,Cambodia--Laos--Thailand--United Nations Economic Commission for Asia and the Far East (ECAFE)--Vietnam,1,3,"In 1952, United Nations Economic Commission for Asia and the Far East (ECAFE) study notes Mekong's potential for hydroelectric and irrigation development.  Study undertake with cooperation of four lower riparians.",,
1/1/1952,EGY_INT,NILE,EGY,INT,NILE_EGY,NILE_INT,Egypt,1,,New Egyptian government proposes the building of the Aswan High Dam.  Debate followed as to whether project should be unilateral or a cooperative project with Sudan.  The debate kept Sudan out of Nile negotiations until 1954.,,
1/5/1952,HUN_YGF,is it water related or territory/boundary?,HUN,YGF,NTAP_HUN,NTAP_YGF,Hungary--Yugoslavia (Former),2,1,Yugoslavia (Former) asks Hungary to withdraw troops from Mura River ,,
1/19/1952,HUN_YGF,is it water related?,HUN,YGF,NTAP_HUN,NTAP_YGF,Hungary--Yugoslavia (Former),2,-2,Hungary rejects Yugoslavia (Former) claim to Mura River Islet,,
2/13/1952,AUT_DEU,Danube,AUT,DEU,DANU_AUT,DANU_DEU,FRG (West Germany)--Austria,2,6,Agreement concerning the Donaukraftwerk-Jochenstein Aktiengesellschaft (AG),,
5/1/1952,IBK_IND,Indus,IBK,IND,INDU_IBK,INDU_IND,India--Pakistan--World Bank,3,2,"India and Pakistan accepted David Black's suggestion that each country appoint a senior engineer to work on a plan for development of the Indus Basin, with a World Bank engineer available as an ongoing consultant.  The first meeting of the Working Party took place in Washington, DC, in May 1952, and included Indian and Pakistani engineers, along with a team from the World Bank.",,
5/1/1952,IBK_PAK,Indus,IBK,PAK,INDU_IBK,INDU_PAK,India--Pakistan--World Bank,3,2,"India and Pakistan accepted David Black's suggestion that each country appoint a senior engineer to work on a plan for development of the Indus Basin, with a World Bank engineer available as an ongoing consultant.  The first meeting of the Working Party took place in Washington, DC, in May 1952, and included Indian and Pakistani engineers, along with a team from the World Bank.",,
5/1/1952,IND_PAK,Indus,IND,PAK,INDU_IND,INDU_PAK,India--Pakistan--World Bank,3,2,"India and Pakistan accepted David Black's suggestion that each country appoint a senior engineer to work on a plan for development of the Indus Basin, with a World Bank engineer available as an ongoing consultant.  The first meeting of the Working Party took place in Washington, DC, in May 1952, and included Indian and Pakistani engineers, along with a team from the World Bank.",,
5/21/1952,NLD_INT,RHINE,NLD,INT,RHIN_NLD,RHIN_INT,Netherlands (internal),1,3,Netherlands opens to Rhine Canal,,
6/18/1952,TUR_UNO,?which dam,TUR,UNO,UNKN_TUR,UNKN_UNO,Turkey--United Nations,2,4,Turkey and United Nations agree loan $25M to Turkey for dam,,
6/21/1952,GDR_POL,n/a,GDR,POL,ODER_GDR,ODER_POL,German Dem. Republic (East Germany)--Poland,2,3,German Dem. Republic (East Gemany) and Poland agree on navigation of Oder River,,
6/21/1952,GDR_INT,n/a,GDR,INT,NTAP_GDR,NTAP_INT,German Dem. Republic (East Germany) (internal),1,1,German Dem. Republic states opening of canal bypassing West Berlin,,
6/30/1952,CAN_USA,St. Lawrence,CAN,USA,SLAW_CAN,SLAW_USA,United States--Canada,2,6,Exchange of notes constituting an agreement between Canada and the United States of America relating to the St. Lawrence Seaway Project,,
7/15/1952,EGY_GBR,Nile,EGY,GBR,NILE_EGY,NILE_GBR,Egypt--Great Britain (Uganda),2,6,Exchange of notes constituting an agreement between the UK/Uganda and Egypt regarding the construction of the Owen Falls Dam in Uganda,,
7/16/1952,EGY_GBR,NILE,EGY,GBR,NILE_EGY,NILE_GBR,Great Britain--Egypt,2,1,Great Britain and Egypt exchange notes concerning the dam across White Nile,,
8/12/1952,IRQ_USA,US/Iraq,IRQ,USA,UNKN_IRQ,UNKN_USA,Iraq--United States,2,1,United States meets with Iraq for 5 week tour of US irrigation projects,,
8/19/1952,GBR_USR,UK/Ussr,GBR,USR,NITL_GBR,NITL_USR,Great Britain--USSR,2,2,Great Britain praises Soviet Union efficiency of Volga Dom Canal,,
10/13/1952,EGY_SDN,NILE,EGY,SDN,NILE_EGY,NILE_SDN,Egypt--Sudan,2,4,Sudan and Egypt agree irrigation & dam pact,,
11/1/1952,IND_PAK,Indus,IND,PAK,INDU_IND,INDU_PAK,India--Pakistan,2,-1,"The Working Party of India and Pakistan met in Karachi, November 1952, but were unable to agree on a common development plan for the Indus basin.",,
11/24/1952,ISR_JOR,JORDAN,ISR,JOR,JORD_ISR,JORD_JOR,Israel--Jordan,2,-2,Jordan protests to Israel pumping quantities of water from Jordan River,,
12/25/1952,ROM_USR,"Danube, Prut",ROM,USR,DANU_ROM,DANU_USR,USSR--Romania,2,6,Convention between the [USSR] and [Romania] concerning measures to prevent floods and to regulate the water regime of the river Prut,,
1/1/1953,ESP_FRA,"Lake Lanoux (Fonte-Vive, Carol and Segre Rivers)",ESP,FRA,EBRO_ESP,EBRO_FRA,France--Spain,2,-2,"In 1953, France agreed to Electricite of France proposal and informed Spain of the policy change.  Spain disagreed and said ""no"" to the proposal.",,
1/5/1953,EGY_GBR,NILE,EGY,GBR,NILE_EGY,NILE_GBR,Egypt--Great Britain,2,1,Great Britain and Egypt exchange notes concerning dam across White Nile,,
1/9/1953,EGY_GBR,NILE,EGY,GBR,NILE_EGY,NILE_GBR,Egypt--Great Britain,2,4,Great Britain and Egypt approve financial arrangements for reservoir,,
1/15/1953,IND_PAK,Indus,IND,PAK,INDU_IND,INDU_PAK,India--Pakistan,2,-1,"The Working Party of India and Pakistan met in Delhi in January 1953, but were unable to agree on a common development plan for the Indus basin.",,
1/21/1953,GBR_PRT,Zambesi,GBR,PRT,ZAMB_GBR,ZAMB_PRT,Portugal--Great Britain,2,6,Exchange of notes constituting an agreement between [Great Britain] and [Portugal] providing for the Portuguese participation in the Shiré valley.,,
2/1/1953,IBK_IND,Indus,IBK,IND,INDU_IBK,INDU_IND,India--Pakistan--World Bank,3,1,"As India and Pakistan's Working Party were unable to reach an agreement on a common development plan for the Indus basin, the World Bank suggested that each side submit its own plan.",,
2/1/1953,IBK_PAK,Indus,IBK,PAK,INDU_IBK,INDU_PAK,India--Pakistan--World Bank,3,1,"As India and Pakistan's Working Party were unable to reach an agreement on a common development plan for the Indus basin, the World Bank suggested that each side submit its own plan.",,
2/1/1953,ESP_FRA,"Lake Lanoux (Fonte-Vive, Carol and Segre Rivers)",ESP,FRA,EBRO_ESP,EBRO_FRA,France--Spain,2,-2,"Spain initiated counter-proposals for regulation of Lake Lanoux to the Mixed Commission of Engineers, but these were rejected by France (likely because proposals would not benefit hydroelectricity production).",,
2/9/1953,IND_USA,Us/India,IND,USA,UNKN_IND,UNKN_USA,India--United States,2,3,India and United States agree technical  cooperation river valley projects,,
2/12/1953,EGY_FRA,NILE,EGY,FRA,NILE_EGY,NILE_FRA,Egypt--France,2,1,Egypt and France accept from FRN firm bid for Aswan Hydroelectric SCHE,,
2/15/1953,JOR_SYR,?location,JOR,SYR,UNKN_JOR,UNKN_SYR,Jordan--Syria,2,4,Jordan and Syria agree on hydroelectric and irrigation project,,
2/17/1953,LBN_USA,LITANI?,LBN,USA,NITL_LBN,NITL_USA,Lebanon--United States,2,4,Lebanon and United States agree tech help and hydroelectric power pact,,
2/25/1953,LBN_USA,LITANI,LBN,USA,NITL_LBN,NITL_USA,Lebanon--United States,2,3,Lebanon and United States agree preparatory survey of Litani River development,,
3/14/1953,LBN_INT,LITANI?,LBN,INT,NITL_LBN,NITL_INT,Lebanon (internal),1,3,Lebanon announces TO 4  allocations for four years of  irrigation,,
3/17/1953,MEX_INT,n/a,MEX,INT,NTAP_MEX,NTAP_INT,Mexico (internal),1,5,Mexico announces TO 4  irrigation project- by gov,,
4/16/1953,GBR_USA,"?what dam, where?",GBR,USA,UNKN_GBR,UNKN_USA,Great Britain--United States,2,-1,Great Britain denounces United States for rejecting low bid for dam project,,
4/30/1953,JOR_UNO,JORDAN,JOR,UNO,JORD_JOR,JORD_UNO,Jordan--United Nations,2,4,Jordan and United Nations agree UNRWA to give $60M for Yarmuk Hydroelectric,,
5/2/1953,FRA_GFR,Francence/Switzerland - territory or?,FRA,GFR,NTAP_FRA,NTAP_GFR,France--German Fed. Republic (West Germany),2,2,France returns to German Fed. Republic (West Germany) river port of Kehl,,
6/3/1953,IND_USA,?location,IND,USA,UNKN_IND,UNKN_USA,India--United States,2,4,India and United States agree to contribute hydro/elec project,,
6/4/1953,JOR_SYR,Yarmuk,JOR,SYR,JORD_JOR,JORD_SYR,Jordan--Syria,2,6,Agreement between the Republic of Syria and the Hashemite Kingdom of Jordan concerning the utilization of the Yarmuk waters.,,
6/4/1953,ISR_SYR,JORDAN,ISR,SYR,JORD_ISR,JORD_SYR,Israel--Syria--Lebanon--Jordan,3,1,Israel states to Jordan and Syria that it is ready to negotiate joint use of waters ,,
6/4/1953,ISR_LBN,JORDAN,ISR,LBN,JORD_ISR,JORD_LBN,Israel--Syria--Lebanon--Jordan,3,1,Israel states to Jordan and Syria that it is ready to negotiate joint use of waters ,,
6/4/1953,ISR_JOR,JORDAN,ISR,JOR,JORD_ISR,JORD_JOR,Israel--Syria--Lebanon--Jordan,3,1,Israel states to Jordan and Syria that it is ready to negotiate joint use of waters ,,
6/9/1953,LBN_SYR,JORDAN,LBN,SYR,JORD_LBN,JORD_SYR,Lebanon--Syria,2,2,Lebanon and Syria approve Yarmuk River agreement in its final form,,
7/31/1953,JOR_INT,JORDAN,JOR,INT,JORD_JOR,JORD_INT,Jordan (internal),1,3,Jordan begins recruiting labor for Yarmuk Irrigation project,,
8/1/1953,TUR_INT,?location,TUR,INT,NTAP_TUR,NTAP_INT,Turkey (internal),1,3,Turkey reports about irrigation & hydro-electric project,,
8/10/1953,TUR_USR,?Kura-Araks/?Aras,TUR,USR,KURA_TUR,KURA_USR,Turkey--USSR,2,1,Soviet Union confers with Turkey talks on Igdir Plain Irrigation,,
9/2/1953,ISR_INT,JORDAN,ISR,INT,JORD_ISR,JORD_INT,Israel (internal),1,3,Israel builds hydro electric powers station project ,,
9/2/1953,EGY_ISR,JORDAN,EGY,ISR,JORD_EGY,JORD_ISR,Egypt--Israel--Lebanon--Syria--Jordan,5,-3,"Israel builds canal for diversion water Jordan River against Egypt, Jordan, Lebanon, Syria",,
9/2/1953,ISR_LBN,JORDAN,ISR,LBN,JORD_ISR,JORD_LBN,Egypt--Israel--Lebanon--Syria--Jordan,5,-3,"Israel builds canal for diversion water Jordan River against Egypt, Jordan, Lebanon, Syria",,
9/2/1953,ISR_SYR,JORDAN,ISR,SYR,JORD_ISR,JORD_SYR,Egypt--Israel--Lebanon--Syria--Jordan,5,-5,"Israel builds canal for diversion water Jordan River against Egypt, Jordan, Lebanon, Syria",,
9/2/1953,ISR_JOR,JORDAN,ISR,JOR,JORD_ISR,JORD_JOR,Egypt--Israel--Lebanon--Syria--Jordan,5,-3,"Israel builds canal for diversion water Jordan River against Egypt, Jordan, Lebanon, Syria",,
9/13/1953,AUT_USR,n/a,AUT,USR,NTAP_AUT,NTAP_USR,Austria--USSR,2,2,Soviet Unions returns to Austria Neusiedler Lake Swamp AUS control,,
9/21/1953,ISR_SYR,JORDAN,ISR,SYR,JORD_ISR,JORD_SYR,Israel--Syria,2,-2,Syria protests to Israel diverting water to Jordan,,
9/22/1953,ISR_JOR,JORDAN,ISR,JOR,JORD_ISR,JORD_JOR,Israel--Jordan,2,-2,Jordan protests to Israel Drainage of Huleh Swamp,,
9/24/1953,ISR_UNO,JORDAN,ISR,UNO,JORD_ISR,JORD_UNO,Israel--United Nations,2,-2,Israel rejects United Nations request to suspend work on Jordan River,,
9/25/1953,JOR_SYR,JORDAN,JOR,SYR,JORD_JOR,JORD_SYR,Jordan--Syria--United States--France,5,-1,Jordan states to United States and France- Jordan supports Syrian view against Israel canal project,,
9/25/1953,JOR_USA,JORDAN,JOR,USA,JORD_JOR,JORD_USA,Jordan--Syria--United States--France,5,-1,Jordan states to United States and France- Jordan supports Syrian view against Israel canal project,,
